	run	F1	Acc	P@1	AUCROC	AUCPR	RankAvgPrec	CovErr	CovErrNorm	
SIMSBM_[2]	66	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	67	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	68	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	69	0.8000	0.7273	0.7273	0.7603	0.7196	0.8636	0.2727	0.1364	
SIMSBM_[2]	70	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	71	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	72	0.8000	0.7273	0.7273	0.7769	0.7315	0.8636	0.2727	0.1364	
SIMSBM_[2]	73	0.7826	0.7273	0.7273	0.7603	0.7183	0.8636	0.2727	0.1364	
SIMSBM_[2]	74	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	75	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	76	0.8182	0.8182	0.8182	0.7521	0.7110	0.9091	0.1818	0.0909	
SIMSBM_[2]	77	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
SIMSBM_[2]	78	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	79	0.8333	0.7273	0.7273	0.7934	0.7446	0.8636	0.2727	0.1364	
SIMSBM_[2]	80	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	81	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	82	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	83	0.8333	0.7273	0.7273	0.7934	0.7446	0.8636	0.2727	0.1364	
SIMSBM_[2]	84	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
SIMSBM_[2]	85	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	86	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	87	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	88	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	89	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
SIMSBM_[2]	90	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	91	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	92	0.8000	0.7273	0.7273	0.7603	0.7196	0.8636	0.2727	0.1364	
SIMSBM_[2]	93	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	94	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
SIMSBM_[2]	95	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
SIMSBM_[2]	96	0.8000	0.7273	0.7273	0.7769	0.7315	0.8636	0.2727	0.1364	
SIMSBM_[2]	97	0.8333	0.8182	0.8182	0.8017	0.7508	0.9091	0.1818	0.0909	
SIMSBM_[2]	98	0.8000	0.7273	0.7273	0.7603	0.7196	0.8636	0.2727	0.1364	
SIMSBM_[2]	99	0.8182	0.8182	0.8182	0.7851	0.7377	0.9091	0.1818	0.0909	
